zip,date
06606,2026-02-03
54868,2026-02-03
99326,2026-02-03
37659,2026-02-03
19808,2026-02-03
60914,2026-02-03
78073,2026-02-03
28027,2026-02-03
92606,2026-02-03
68504,2026-02-03
28314,2026-02-03
95120,2026-02-03
31061,2026-02-03
35242,2026-02-03
14219,2026-02-03
91766,2026-02-03
40291,2026-02-03
75751,2026-02-03
55016,2026-02-03
73170,2026-02-03
88101,2026-02-03
80701,2026-02-03
72712,2026-02-03
85225,2026-02-03
45247,2026-02-03
93905,2026-02-03
32446,2026-02-03
74344,2026-02-03
89130,2026-02-03
61755,2026-02-03
94112,2026-02-03
53523,2026-02-03
06320,2026-02-03
73160,2026-02-03
15954,2026-02-03
75050,2026-02-03
11213,2026-02-03
45840,2026-02-03
08401,2026-02-03
44708,2026-02-03
84101,2026-02-03
26505,2026-02-03
90712,2026-02-03
54556,2026-02-03
77578,2026-02-03
34953,2026-02-03
19348,2026-02-03
07050,2026-02-03
65203,2026-02-03
23832,2026-02-03
11214,2026-02-03
75040,2026-02-03
78745,2026-02-03
31707,2026-02-03
29072,2026-02-03
04730,2026-02-03
34759,2026-02-03
85326,2026-02-03
10025,2026-02-03
77503,2026-02-03
34205,2026-02-03
74868,2026-02-03
00957,2026-02-03
15333,2026-02-03
91101,2026-02-03
60504,2026-02-03
94565,2026-02-03
78154,2026-02-03
49684,2026-02-03
13118,2026-02-03
30528,2026-02-03
90805,2026-02-03
85027,2026-02-03
77518,2026-02-03
93036,2026-02-03
45040,2026-02-03
24141,2026-02-03
75061,2026-02-03
77879,2026-02-03
44906,2026-02-03
79701,2026-02-03
60110,2026-02-03
98391,2026-02-03
11590,2026-02-03
92111,2026-02-03
88005,2026-02-03
11768,2026-02-03
12603,2026-02-03
62549,2026-02-03
27105,2026-02-03
43004,2026-02-03
17847,2026-02-03
28387,2026-02-03
32095,2026-02-03
27360,2026-02-03
30014,2026-02-03
85302,2026-02-03
50266,2026-02-03
73099,2026-02-03
30273,2026-02-03
80247,2026-02-03
51301,2026-02-03
33510,2026-02-03
91767,2026-02-03
28262,2026-02-03
14437,2026-02-03
19125,2026-02-03
20008,2026-02-03
36117,2026-02-03
37660,2026-02-03
94553,2026-02-03
90220,2026-02-03
92691,2026-02-03
47720,2026-02-03
19372,2026-02-03
99336,2026-02-03
78025,2026-02-03
87144,2026-02-03
32348,2026-02-03
93307,2026-02-03
60450,2026-02-03
08009,2026-02-03
23834,2026-02-03
19938,2026-02-03
61517,2026-02-03
76010,2026-02-03
43545,2026-02-03
27616,2026-02-03
36526,2026-02-03
90807,2026-02-03
93636,2026-02-03
46237,2026-02-03
32259,2026-02-03
60016,2026-02-03
95035,2026-02-03
12205,2026-02-03
28658,2026-02-03
63701,2026-02-03
83402,2026-02-03
63109,2026-02-03
72416,2026-02-03
45504,2026-02-03
06488,2026-02-03
62243,2026-02-03
82070,2026-02-03
92656,2026-02-03
48602,2026-02-03
07876,2026-02-03
61866,2026-02-03
48071,2026-02-03
91016,2026-02-03
92845,2026-02-03
75423,2026-02-03
85282,2026-02-03
11204,2026-02-03
46038,2026-02-03
06074,2026-02-03
77384,2026-02-03
14004,2026-02-03
11369,2026-02-03
36535,2026-02-03
92203,2026-02-03
55105,2026-02-03
60632,2026-02-03
49418,2026-02-03
28625,2026-02-03
55943,2026-02-03
ï»¿00601,2026-02-03
80026,2026-02-03
56573,2026-02-03
48236,2026-02-03
96782,2026-02-03
27105,2026-02-03
19150,2026-02-03
90077,2026-02-03
84606,2026-02-03
08757,2026-02-03
52402,2026-02-03
08816,2026-02-03
31707,2026-02-03
99354,2026-02-03
02673,2026-02-03
90720,2026-02-03
84062,2026-02-03
36301,2026-02-03
92532,2026-02-03
32577,2026-02-03
60184,2026-02-03
93307,2026-02-03
73717,2026-02-03
99515,2026-02-03
85286,2026-02-03
30041,2026-02-03
12159,2026-02-03
78412,2026-02-03
40337,2026-02-03
14482,2026-02-03
35124,2026-02-03
92040,2026-02-03
55901,2026-02-03
90011,2026-02-03
75462,2026-02-03
19140,2026-02-03
61275,2026-02-03
60030,2026-02-03
43214,2026-02-03
77433,2026-02-03
07508,2026-02-03
20854,2026-02-03
29681,2026-02-03
80631,2026-02-03
70380,2026-02-03
92880,2026-02-03
92109,2026-02-03
83634,2026-02-03
45822,2026-02-03
37221,2026-02-03
06824,2026-02-03
13142,2026-02-03
40272,2026-02-03
30253,2026-02-03
43812,2026-02-03
30115,2026-02-03
12550,2026-02-03
43110,2026-02-03
02324,2026-02-03
28025,2026-02-03
32817,2026-02-03
70364,2026-02-03
78041,2026-02-03
94118,2026-02-03
19560,2026-02-03
75154,2026-02-03
12919,2026-02-03
94115,2026-02-03
54302,2026-02-03
77573,2026-02-03
23113,2026-02-03
87111,2026-02-03
38002,2026-02-03
40601,2026-02-03
22102,2026-02-03
53081,2026-02-03
78130,2026-02-03
19460,2026-02-03
29709,2026-02-03
98841,2026-02-03
08505,2026-02-03
96813,2026-02-03
47060,2026-02-03
60649,2026-02-03
67443,2026-02-03
98502,2026-02-03
10952,2026-02-03
31601,2026-02-03
22015,2026-02-03
30082,2026-02-03
84341,2026-02-03
84111,2026-02-03
83318,2026-02-03
91401,2026-02-03
72616,2026-02-03
98021,2026-02-03
13069,2026-02-03
77076,2026-02-03
95132,2026-02-03
32656,2026-02-03
75115,2026-02-03
61910,2026-02-03
86409,2026-02-03
04252,2026-02-03
78064,2026-02-03
00783,2026-02-03
30127,2026-02-03
54932,2026-02-03
33029,2026-02-03
62012,2026-02-03
10701,2026-02-03
77066,2026-02-03
01879,2026-02-03
06114,2026-02-03
90638,2026-02-03
70114,2026-02-03
29369,2026-02-03
47164,2026-02-03
60618,2026-02-03
33706,2026-02-03
11426,2026-02-03
29486,2026-02-03
17257,2026-02-03
32801,2026-02-03
02746,2026-02-03
07105,2026-02-03
42003,2026-02-03
68949,2026-02-03
80229,2026-02-03
87544,2026-02-03
94510,2026-02-03
61820,2026-02-03
93722,2026-02-03
17067,2026-02-03
44312,2026-02-03
60558,2026-02-03
97218,2026-02-03
10304,2026-02-03
53037,2026-02-03
22180,2026-02-03
48075,2026-02-03
33913,2026-02-03
22206,2026-02-03
34613,2026-02-03
76092,2026-02-03
03077,2026-02-03
84111,2026-02-03
29662,2026-02-03
91387,2026-02-03
60169,2026-02-03
86406,2026-02-03
13790,2026-02-03
11779,2026-02-03
37601,2026-02-03
17321,2026-02-03
08060,2026-02-03
78744,2026-02-03
44216,2026-02-03
60154,2026-02-03
48656,2026-02-03
12010,2026-02-03
20016,2026-02-03
61802,2026-02-03
87901,2026-02-03
97051,2026-02-03
42001,2026-02-03
79930,2026-02-03
80403,2026-02-03
23227,2026-02-03
70401,2026-02-03
46923,2026-02-03
96064,2026-02-03
63703,2026-02-03
04963,2026-02-03
08093,2026-02-03
77377,2026-02-03
28168,2026-02-03
67601,2026-02-03
79407,2026-02-03
07006,2026-02-03
21625,2026-02-03
32506,2026-02-03
53209,2026-02-03
38868,2026-02-03
92058,2026-02-03
49071,2026-02-03
41071,2026-02-03
02347,2026-02-03
78731,2026-02-03
30213,2026-02-03
77061,2026-02-03
37188,2026-02-03
44001,2026-02-03
31903,2026-02-03
32666,2026-02-03
27607,2026-02-03
01748,2026-02-03
66503,2026-02-03
77365,2026-02-03
91505,2026-02-03
29745,2026-02-03
34145,2026-02-03
54220,2026-02-03
72940,2026-02-03
44109,2026-02-03
85383,2026-02-03
91335,2026-02-03
72209,2026-02-03
40241,2026-02-03
32159,2026-02-03
43125,2026-02-03
02478,2026-02-03
48227,2026-02-03
98433,2026-02-03
18834,2026-02-03
60194,2026-02-03
75657,2026-02-03
59901,2026-02-03
89040,2026-02-03
08817,2026-02-03
95682,2026-02-03
79925,2026-02-03
48827,2026-02-03
07675,2026-02-03
21220,2026-02-03
49085,2026-02-03
70039,2026-02-03
90049,2026-02-03
50627,2026-02-03
60164,2026-02-03
19026,2026-02-03
10598,2026-02-03
44119,2026-02-03
53713,2026-02-03
54235,2026-02-03
91790,2026-02-03
11101,2026-02-03
60461,2026-02-03
31763,2026-02-03
95008,2026-02-03
30064,2026-02-03
50014,2026-02-03
29745,2026-02-03
60201,2026-02-03
34769,2026-02-03
46140,2026-02-03
79119,2026-02-03
70068,2026-02-03
28150,2026-02-03
19023,2026-02-03
16316,2026-02-03
55044,2026-02-03
84040,2026-02-03
38128,2026-02-03
43223,2026-02-03
19082,2026-02-03
98030,2026-02-03
95350,2026-02-03
62693,2026-02-03
76945,2026-02-03
48624,2026-02-03
90604,2026-02-03
02148,2026-02-03
08234,2026-02-03
43081,2026-02-03
27205,2026-02-03
88012,2026-02-03
33308,2026-02-03
00917,2026-02-03
13126,2026-02-03
78232,2026-02-03
13204,2026-02-03
32132,2026-02-03
27013,2026-02-03
08103,2026-02-03
48471,2026-02-03
43228,2026-02-03
60901,2026-02-03
37375,2026-02-03
48823,2026-02-03
98250,2026-02-03
77474,2026-02-03
97068,2026-02-03
44306,2026-02-03
94508,2026-02-03
02762,2026-02-03
97504,2026-02-03
08003,2026-02-03
14024,2026-02-03
84751,2026-02-03
95051,2026-02-03
95834,2026-02-03
39180,2026-02-03
33844,2026-02-03
28690,2026-02-03
39560,2026-02-03
35816,2026-02-03
40385,2026-02-03
62960,2026-02-03
85253,2026-02-03
29510,2026-02-03
11218,2026-02-03
22150,2026-02-03
02767,2026-02-03
08102,2026-02-03
79370,2026-02-03
51534,2026-02-03
60409,2026-02-03
62703,2026-02-03
49315,2026-02-03
46747,2026-02-03
35757,2026-02-03
75094,2026-02-03
07020,2026-02-03
05830,2026-02-03
02176,2026-02-03
55807,2026-02-03
45406,2026-02-03
98563,2026-02-03
93561,2026-02-03
62035,2026-02-03
85132,2026-02-03
30263,2026-02-03
29624,2026-02-03
10704,2026-02-03
10027,2026-02-03
32233,2026-02-03
49098,2026-02-03
75048,2026-02-03
32571,2026-02-03
20603,2026-02-03
48135,2026-02-03
00678,2026-02-03
48098,2026-02-03
03820,2026-02-03
46947,2026-02-03
45230,2026-02-03
61571,2026-02-03
61611,2026-02-03
31523,2026-02-03
31605,2026-02-03
72114,2026-02-03
92780,2026-02-03
32428,2026-02-03
33172,2026-02-03
54935,2026-02-03
79410,2026-02-03
77074,2026-02-03
41143,2026-02-03
37206,2026-02-03
33511,2026-02-03
33477,2026-02-03
00698,2026-02-03
64063,2026-02-03
32210,2026-02-03
30814,2026-02-03
55127,2026-02-03
04103,2026-02-03
10552,2026-02-03
30075,2026-02-03
98002,2026-02-03
28364,2026-02-03
21703,2026-02-03
25313,2026-02-03
39307,2026-02-03
34731,2026-02-03
32174,2026-02-03
70394,2026-02-03
12428,2026-02-03
56201,2026-02-03
16001,2026-02-03
07075,2026-02-03
60176,2026-02-03
90249,2026-02-03
43068,2026-02-03
78109,2026-02-03
55720,2026-02-03
98685,2026-02-03
95112,2026-02-03
60090,2026-02-03
89007,2026-02-03
65257,2026-02-03
79707,2026-02-03
74128,2026-02-03
93637,2026-02-03
55810,2026-02-03
72223,2026-02-03
95112,2026-02-03
27583,2026-02-03
37658,2026-02-03
60448,2026-02-03
11354,2026-02-03
55985,2026-02-03
55428,2026-02-03
20137,2026-02-03
29365,2026-02-03
19428,2026-02-03
16335,2026-02-03
07601,2026-02-03
30024,2026-02-03
92782,2026-02-03
93638,2026-02-03
92592,2026-02-03
89106,2026-02-03
07047,2026-02-03
70087,2026-02-03
77044,2026-02-03
91354,2026-02-03
85713,2026-02-03
90063,2026-02-03
13827,2026-02-03
33162,2026-02-03
15946,2026-02-03
28124,2026-02-03
08027,2026-02-03
36605,2026-02-03
39402,2026-02-03
70003,2026-02-03
76522,2026-02-03
44618,2026-02-03
30087,2026-02-03
33330,2026-02-03
81005,2026-02-03
11238,2026-02-03
13501,2026-02-03
63368,2026-02-03
43076,2026-02-03
94703,2026-02-03
98373,2026-02-03
26351,2026-02-03
67467,2026-02-03
18512,2026-02-03
07010,2026-02-03
46706,2026-02-03
35010,2026-02-03
66616,2026-02-03
75661,2026-02-03
64030,2026-02-03
35570,2026-02-03
23601,2026-02-03
84128,2026-02-03
30173,2026-02-03
42103,2026-02-03
35115,2026-02-03
23233,2026-02-03
77302,2026-02-03
37877,2026-02-03
90064,2026-02-03
02745,2026-02-03
92867,2026-02-03
36420,2026-02-03
68801,2026-02-03
99623,2026-02-03
54981,2026-02-03
80501,2026-02-03
12077,2026-02-03
34286,2026-02-03
92083,2026-02-03
45225,2026-02-03
21638,2026-02-03
85140,2026-02-03
44450,2026-02-03
74145,2026-02-03
39170,2026-02-03
44011,2026-02-03
95357,2026-02-03
50801,2026-02-03
33928,2026-02-03
54106,2026-02-03
68106,2026-02-03
61107,2026-02-03
80831,2026-02-03
34481,2026-02-03
63026,2026-02-03
11516,2026-02-03
33912,2026-02-03
48017,2026-02-03
29405,2026-02-03
38119,2026-02-03
43209,2026-02-03
27537,2026-02-03
22971,2026-02-03
39466,2026-02-03
34472,2026-02-03
78052,2026-02-03
68108,2026-02-03
80603,2026-02-03
20710,2026-02-03
11358,2026-02-03
98023,2026-02-03
89149,2026-02-03
60659,2026-02-03
98579,2026-02-03
29730,2026-02-03
07848,2026-02-03
18042,2026-02-03
72432,2026-02-03
92307,2026-02-03
49253,2026-02-03
92617,2026-02-03
33782,2026-02-03
96714,2026-02-03
43123,2026-02-03
28704,2026-02-03
04971,2026-02-03
53156,2026-02-03
89031,2026-02-03
02145,2026-02-03
37115,2026-02-03
21210,2026-02-03
49503,2026-02-03
72758,2026-02-03
33760,2026-02-03
43203,2026-02-03
70518,2026-02-03
21767,2026-02-03
14701,2026-02-03
48631,2026-02-03
44041,2026-02-03
97211,2026-02-03
52031,2026-02-03
30518,2026-02-03
71241,2026-02-03
01803,2026-02-03
67226,2026-02-03
73036,2026-02-03
78254,2026-02-03
55301,2026-02-03
37135,2026-02-03
53545,2026-02-03
53221,2026-02-03
34639,2026-02-03
20716,2026-02-03
43017,2026-02-03
97457,2026-02-03
19341,2026-02-03
74884,2026-02-03
01420,2026-02-03
44116,2026-02-03
92703,2026-02-03
08629,2026-02-03
83714,2026-02-03
34432,2026-02-03
03063,2026-02-03
78728,2026-02-03
36352,2026-02-03
85048,2026-02-03
20155,2026-02-03
81301,2026-02-03
36852,2026-02-03
44875,2026-02-03
77550,2026-02-03
54945,2026-02-03
33040,2026-02-03
46219,2026-02-03
43324,2026-02-03
68007,2026-02-03
83805,2026-02-03
11520,2026-02-03
07524,2026-02-03
75232,2026-02-03
63072,2026-02-03
74075,2026-02-03
46163,2026-02-03
53217,2026-02-03
33880,2026-02-03
60660,2026-02-03
62056,2026-02-03
39209,2026-02-03
75103,2026-02-03
08873,2026-02-03
14727,2026-02-03
31217,2026-02-03
89005,2026-02-03
33967,2026-02-03
23703,2026-02-03
30188,2026-02-03
65301,2026-02-03
87121,2026-02-03
08805,2026-02-03
55331,2026-02-03
76011,2026-02-03
29720,2026-02-03
98686,2026-02-03
23947,2026-02-03
44023,2026-02-03
16443,2026-02-03
49441,2026-02-03
70115,2026-02-03
20748,2026-02-03
29691,2026-02-03
10469,2026-02-03
49318,2026-02-03
73096,2026-02-03
06712,2026-02-03
60634,2026-02-03
95032,2026-02-03
53711,2026-02-03
59714,2026-02-03
90002,2026-02-03
80003,2026-02-03
77375,2026-02-03
33004,2026-02-03
84065,2026-02-03
42301,2026-02-03
55379,2026-02-03
79731,2026-02-03
48421,2026-02-03
38372,2026-02-03
33936,2026-02-03
45697,2026-02-03
39740,2026-02-03
02215,2026-02-03
29640,2026-02-03
75904,2026-02-03
45601,2026-02-03
42408,2026-02-03
21901,2026-02-03
18966,2026-02-03
33137,2026-02-03
58368,2026-02-03
06455,2026-02-03
85202,2026-02-03
80401,2026-02-03
17976,2026-02-03
95240,2026-02-03
79764,2026-02-03
63104,2026-02-03
48081,2026-02-03
60654,2026-02-03
34236,2026-02-03
55437,2026-02-03
92067,2026-02-03
53948,2026-02-03
43412,2026-02-03
65753,2026-02-03
20019,2026-02-03
33478,2026-02-03
28530,2026-02-03
62907,2026-02-03
33301,2026-02-03
33563,2026-02-03
29906,2026-02-03
90013,2026-02-03
85248,2026-02-03
10603,2026-02-03
35756,2026-02-03
68784,2026-02-03
91911,2026-02-03
32606,2026-02-03
53548,2026-02-03
31324,2026-02-03
94577,2026-02-03
36832,2026-02-03
61114,2026-02-03
17740,2026-02-03
56379,2026-02-03
21250,2026-02-03
64456,2026-02-03
02067,2026-02-03
36608,2026-02-03
01852,2026-02-03
92253,2026-02-03
30311,2026-02-03
96013,2026-02-03
29631,2026-02-03
84319,2026-02-03
91773,2026-02-03
20853,2026-02-03
02126,2026-02-03
93065,2026-02-03
94551,2026-02-03
53952,2026-02-03
30906,2026-02-03
39040,2026-02-03
80111,2026-02-03
76270,2026-02-03
49008,2026-02-03
53218,2026-02-03
85043,2026-02-03
33905,2026-02-03
27858,2026-02-03
85201,2026-02-03
10580,2026-02-03
25177,2026-02-03
29379,2026-02-03
08052,2026-02-03
96825,2026-02-03
90248,2026-02-03
50660,2026-02-03
07017,2026-02-03
25801,2026-02-03
20706,2026-02-03
48105,2026-02-03
97383,2026-02-03
90017,2026-02-03
13108,2026-02-03
43610,2026-02-03
66219,2026-02-03
29644,2026-02-03
57625,2026-02-03
06472,2026-02-03
32826,2026-02-03
30122,2026-02-03
75763,2026-02-03
82937,2026-02-03
08827,2026-02-03
40456,2026-02-03
45030,2026-02-03
48657,2026-02-03
33578,2026-02-03
44646,2026-02-03
93274,2026-02-03
55417,2026-02-03
84066,2026-02-03
87740,2026-02-03
29505,2026-02-03
28054,2026-02-03
27701,2026-02-03
49534,2026-02-03
08106,2026-02-03
31620,2026-02-03
29127,2026-02-03
49345,2026-02-03
33556,2026-02-03
77021,2026-02-03
20695,2026-02-03
14607,2026-02-03
33143,2026-02-03
20774,2026-02-03
84097,2026-02-03
43950,2026-02-03
62902,2026-02-03
93534,2026-02-03
30720,2026-02-03
60707,2026-02-03
77051,2026-02-03
36544,2026-02-03
46807,2026-02-03
84765,2026-02-03
11580,2026-02-03
40511,2026-02-03
07305,2026-02-03
00739,2026-02-03
75401,2026-02-03
08884,2026-02-03
13033,2026-02-03
83440,2026-02-03
35622,2026-02-03
34475,2026-02-03
28376,2026-02-03
36610,2026-02-03
11216,2026-02-03
75082,2026-02-03
92618,2026-02-03
84124,2026-02-03
95252,2026-02-03
29673,2026-02-03
37716,2026-02-03
02149,2026-02-03
85050,2026-02-03
73801,2026-02-03
34285,2026-02-03
77014,2026-02-03
78942,2026-02-03
33965,2026-02-03
84015,2026-02-03
11692,2026-02-03
90280,2026-02-03
95816,2026-02-03
94702,2026-02-03
48162,2026-02-03
85364,2026-02-03
77327,2026-02-03
76543,2026-02-03
47712,2026-02-03
33809,2026-02-03
61832,2026-02-03
97222,2026-02-03
53959,2026-02-03
48036,2026-02-03
38801,2026-02-03
19095,2026-02-03
39194,2026-02-03
40361,2026-02-03
39439,2026-02-03
79556,2026-02-03
46410,2026-02-03
30009,2026-02-03
33014,2026-02-03
33763,2026-02-03
48038,2026-02-03
17042,2026-02-03
32226,2026-02-03
06023,2026-02-03
84737,2026-02-03
19096,2026-02-03
38555,2026-02-03
35244,2026-02-03
04345,2026-02-03
77070,2026-02-03
06105,2026-02-03
28097,2026-02-03
60443,2026-02-03
79907,2026-02-03
08857,2026-02-03
77316,2026-02-03
77904,2026-02-03
01226,2026-02-03
04072,2026-02-03
23453,2026-02-03
27603,2026-02-03
30217,2026-02-03
60624,2026-02-03
30097,2026-02-03
34608,2026-02-03
75230,2026-02-03
30252,2026-02-03
37129,2026-02-03
49445,2026-02-03
10576,2026-02-03
60628,2026-02-03
83687,2026-02-03
59722,2026-02-03
81506,2026-02-03
93313,2026-02-03
21401,2026-02-03
37604,2026-02-03
30341,2026-02-03
98847,2026-02-03
21742,2026-02-03
90025,2026-02-03
79118,2026-02-03
33326,2026-02-03
44077,2026-02-03
98387,2026-02-03
95341,2026-02-03
85340,2026-02-03
06514,2026-02-03
33446,2026-02-03
33015,2026-02-03
33150,2026-02-03
41001,2026-02-03
03256,2026-02-03
75228,2026-02-03
33175,2026-02-03
38756,2026-02-03
46760,2026-02-03
29418,2026-02-03
29841,2026-02-03
33073,2026-02-03
93023,2026-02-03
28621,2026-02-03
34237,2026-02-03
79106,2026-02-03
67860,2026-02-03
70461,2026-02-03
29680,2026-02-03
60089,2026-02-03
14716,2026-02-03
77441,2026-02-03
44857,2026-02-03
33852,2026-02-03
47374,2026-02-03
36877,2026-02-03
96816,2026-02-03
35453,2026-02-03
18914,2026-02-03
03110,2026-02-03
76065,2026-02-03
53590,2026-02-03
24112,2026-02-03
84047,2026-02-03
56044,2026-02-03
10960,2026-02-03
78654,2026-02-03
32607,2026-02-03
22079,2026-02-03
07746,2026-02-03
30327,2026-02-03
33609,2026-02-03
70342,2026-02-03
22032,2026-02-03
18642,2026-02-03
94024,2026-02-03
30004,2026-02-03
19606,2026-02-03
03743,2026-02-03
29464,2026-02-03
38501,2026-02-03
48888,2026-02-03
45368,2026-02-03
12203,2026-02-03
20770,2026-02-03
33705,2026-02-03
77584,2026-02-03
46774,2026-02-03
95377,2026-02-03
27612,2026-02-03
01501,2026-02-03
92231,2026-02-03
99223,2026-02-03
61853,2026-02-03
28655,2026-02-03
08077,2026-02-03
48226,2026-02-03
92506,2026-02-03
91709,2026-02-03
78602,2026-02-03
76424,2026-02-03
22485,2026-02-03
92629,2026-02-03
57770,2026-02-03
97420,2026-02-03
28684,2026-02-03
11766,2026-02-03
30324,2026-02-03
65708,2026-02-03
46405,2026-02-03
95838,2026-02-03
30028,2026-02-03
42724,2026-02-03
93311,2026-02-03
53092,2026-02-03
85939,2026-02-03
43204,2026-02-03
67208,2026-02-03
31027,2026-02-03
89012,2026-02-03
91320,2026-02-03
75006,2026-02-03
46069,2026-02-03
92647,2026-02-03
74727,2026-02-03
11964,2026-02-03
78957,2026-02-03
50315,2026-02-03
20121,2026-02-03
63390,2026-02-03
77530,2026-02-03
75025,2026-02-03
63736,2026-02-03
97006,2026-02-03
97703,2026-02-03
10031,2026-02-03
07107,2026-02-03
70448,2026-02-03
17970,2026-02-03
28110,2026-02-03
27560,2026-02-03
70706,2026-02-03
46259,2026-02-03
78223,2026-02-03
00924,2026-02-03
80303,2026-02-03
13760,2026-02-03
78132,2026-02-03
45414,2026-02-03
14620,2026-02-03
08226,2026-02-03
46738,2026-02-03
61554,2026-02-03
77060,2026-02-03
85375,2026-02-03
39564,2026-02-03
42701,2026-02-03
00966,2026-02-03
47022,2026-02-03
99218,2026-02-03
90016,2026-02-03
53562,2026-02-03
86404,2026-02-03
78258,2026-02-03
44106,2026-02-03
85542,2026-02-03
93257,2026-02-03
43777,2026-02-03
28753,2026-02-03
11020,2026-02-03
84084,2026-02-03
44676,2026-02-03
74008,2026-02-03
32708,2026-02-03
28771,2026-02-03
77008,2026-02-03
19333,2026-02-03
12586,2026-02-03
02108,2026-02-03
13820,2026-02-03
22642,2026-02-03
61704,2026-02-03
62951,2026-02-03
61559,2026-02-03
78014,2026-02-03
15203,2026-02-03
27011,2026-02-03
34433,2026-02-03
51601,2026-02-03
13208,2026-02-03
95205,2026-02-03
16101,2026-02-03
27540,2026-02-03
45669,2026-02-03
06704,2026-02-03
72601,2026-02-03
70128,2026-02-03
04426,2026-02-03
47714,2026-02-03
78245,2026-02-03
35184,2026-02-03
85742,2026-02-03
23059,2026-02-03
22201,2026-02-03
99645,2026-02-03
96746,2026-02-03
31709,2026-02-03
01504,2026-02-03
30204,2026-02-03
11552,2026-02-03
81625,2026-02-03
30345,2026-02-03
11420,2026-02-03
36109,2026-02-03
87120,2026-02-03
84654,2026-02-03
28021,2026-02-03
50131,2026-02-03
97471,2026-02-03
93725,2026-02-03
14070,2026-02-03
89820,2026-02-03
32046,2026-02-03
19012,2026-02-03
91343,2026-02-03
70124,2026-02-03
46074,2026-02-03
80602,2026-02-03
04270,2026-02-03
86314,2026-02-03
75090,2026-02-03
43566,2026-02-03
88201,2026-02-03
19087,2026-02-03
77059,2026-02-03
33177,2026-02-03
24541,2026-02-03
75043,2026-02-03
29678,2026-02-03
15001,2026-02-03
93458,2026-02-03
54615,2026-02-03
66048,2026-02-03
08731,2026-02-03
08016,2026-02-03
07076,2026-02-03
53115,2026-02-03
80222,2026-02-03
04071,2026-02-03
54880,2026-02-03
54451,2026-02-03
14623,2026-02-03
75080,2026-02-03
38551,2026-02-03
50548,2026-02-03
98501,2026-02-03
31326,2026-02-03
97502,2026-02-03
10302,2026-02-03
24701,2026-02-03
82501,2026-02-03
18201,2026-02-03
10989,2026-02-03
77026,2026-02-03
55052,2026-02-03
78261,2026-02-03
13208,2026-02-03
76140,2026-02-03
63845,2026-02-03
64506,2026-02-03
39041,2026-02-03
87120,2026-02-03
39571,2026-02-03
27288,2026-02-03
74136,2026-02-03
27409,2026-02-03
12533,2026-02-03
70560,2026-02-03
22041,2026-02-03
34135,2026-02-03
80011,2026-02-03
80129,2026-02-03
67220,2026-02-03
79102,2026-02-03
80128,2026-02-03
60585,2026-02-03
03865,2026-02-03
29169,2026-02-03
85295,2026-02-03
10506,2026-02-03
92821,2026-02-03
68123,2026-02-03
90405,2026-02-03
91107,2026-02-03
12804,2026-02-03
98282,2026-02-03
76071,2026-02-03
37917,2026-02-03
01701,2026-02-03
75072,2026-02-03
00771,2026-02-03
96793,2026-02-03
92886,2026-02-03
43140,2026-02-03
37027,2026-02-03
52361,2026-02-03
76135,2026-02-03
31522,2026-02-03
70343,2026-02-03
22046,2026-02-03
35748,2026-02-03
47150,2026-02-03
13648,2026-02-03
32818,2026-02-03
84106,2026-02-03
33714,2026-02-03
90061,2026-02-03
34142,2026-02-03
94928,2026-02-03
21737,2026-02-03
84404,2026-02-03
35229,2026-02-03
62040,2026-02-03
10801,2026-02-03
16503,2026-02-03
54311,2026-02-03
60653,2026-02-03
29485,2026-02-03
91739,2026-02-03
55033,2026-02-03
21042,2026-02-03
37405,2026-02-03
28214,2026-02-03
90048,2026-02-03
39094,2026-02-03
85013,2026-02-03
60645,2026-02-03
60093,2026-02-03
47394,2026-02-03
74011,2026-02-03
07043,2026-02-03
34606,2026-02-03
37167,2026-02-03
73110,2026-02-03
22554,2026-02-03
61880,2026-02-03
17810,2026-02-03
76039,2026-02-03
34292,2026-02-03
61032,2026-02-03
45342,2026-02-03
11510,2026-02-03
19505,2026-02-03
95823,2026-02-03
60527,2026-02-03
45458,2026-02-03
06831,2026-02-03
26105,2026-02-03
48161,2026-02-03
80925,2026-02-03
75604,2026-02-03
76710,2026-02-03
68111,2026-02-03
50701,2026-02-03
84103,2026-02-03
49336,2026-02-03
44485,2026-02-03
33777,2026-02-03
72501,2026-02-03
78023,2026-02-03
00719,2026-02-03
41301,2026-02-03
92264,2026-02-03
29710,2026-02-03
95757,2026-02-03
97501,2026-02-03
90004,2026-02-03
98038,2026-02-03
47408,2026-02-03
77041,2026-02-03
07850,2026-02-03
85706,2026-02-03
98168,2026-02-03
35049,2026-02-03
92249,2026-02-03
62704,2026-02-03
90018,2026-02-03
45383,2026-02-03
35094,2026-02-03
36603,2026-02-03
48104,2026-02-03
47452,2026-02-03
08527,2026-02-03
99343,2026-02-03
64505,2026-02-03
28697,2026-02-03
98332,2026-02-03
89503,2026-02-03
02920,2026-02-03
66076,2026-02-03
94582,2026-02-03
53066,2026-02-03
94121,2026-02-03
94303,2026-02-03
43616,2026-02-03
35128,2026-02-03
06108,2026-02-03
90723,2026-02-03
56633,2026-02-03
67124,2026-02-03
52748,2026-02-03
20120,2026-02-03
63125,2026-02-03
63852,2026-02-03
94087,2026-02-03
94523,2026-02-03
46545,2026-02-03
08823,2026-02-03
79706,2026-02-03
52317,2026-02-03
72116,2026-02-03
22551,2026-02-03
18337,2026-02-03
